"Ctrl_Record_ID_Review","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","wcvp_kew_id","wcvp_family","wcvp_genus","wcvp_species","wcvp_infraspecies","wcvp_taxon_name","wcvp_authors","wcvp_rank","wcvp_taxonomic_status","wcvp_accepted_kew_id","wcvp_accepted_name","wcvp_accepted_authors","wcvp_parent_kew_id","wcvp_parent_name","wcvp_parent_authors","wcvp_reviewed","wcvp_publication","wcvp_original_name_id","wcvp_TAXON_NAME_U","wcvp_searchNotes","wcvp_searchedName","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_parentNameUsageID","fb2020_originalNameUsageID","fb2020_scientificName","fb2020_namePublishedIn","fb2020_namePublishedInYear","fb2020_higherClassification","fb2020_family","fb2020_specificEpithet","fb2020_infraspecificEpithet","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_modified","fb2020_bibliographicCitation","fb2020_references","fb2020_scientificNamewithoutAuthorship","fb2020_scientificNamewithoutAuthorship_U","fb2020_searchNotes","fb2020_searchedName","Ctrl_occurrenceID","Ctrl_bibliographicCitation","Ctrl_downloadAsSynonym","Ctrl_scientificNameSearched","Ctrl_scientificNameReference","Ctrl_acceptedNameUsage","Ctrl_scientificNameAuthorship","Ctrl_scientificName","Ctrl_scientificNameOriginalSource","Ctrl_family","Ctrl_genus","Ctrl_specificEpithet","Ctrl_infraspecificEpithet","Ctrl_modified","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_catalogNumber","Ctrl_identificationQualifier","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_typeStatus","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_fieldNumber","Ctrl_country","Ctrl_stateProvince","Ctrl_municipality","Ctrl_locality","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_occurrenceRemarks","Ctrl_comments","Ctrl_taxonRank","Ctrl_voucherAmostra","Ctrl_amostraVerificada","Ctrl_naoPossivelVerificar","Ctrl_observacaoNaoPossivelVerificar","Ctrl_dataVerificacao","Ctrl_verificadoPor","Ctrl_emailVerificador","Ctrl_scientificName_verified","Ctrl_family_verified","link_imagem_amostra","tombo","Ctrl_recordedBy_U"
2016,"THOMAS",10108,"BROMELIACEAE_THOMAS_10108","1993_THOMAS_10108",,,,,,,,,,,,,,,,,,,,,,6376,,6361,,"Tillandsia geminiflora Brongn.","Duperr. Voy. Coq. Bot. 186 1829",1829,"Flora e Funga;Angiospermas;Bromeliaceae A.Juss.;Tillandsia L.;Tillandsia geminiflora Brongn.","BROMELIACEAE","geminiflora",,"ESPECIE","Brongn.","NOME_ACEITO","NOME_CORRETO",2021-10-31 18:07:55.803,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB6376","Tillandsia geminiflora","TILLANDSIA GEMINIFLORA","NOME_ACEITO","Tillandsia geminiflora","splink=CEPEC:60068","splink",,,,,,"Tillandsia geminiflora","Tillandsia geminiflora","BROMELIACEAE","Tillandsia","geminiflora",,,"CEPLAC","CEPEC","60068",,"R. Moura",,,"10108","W. W. Thomas",,"Brasil","Bahia","PRADO","Entr. Km 18 a E da Rod. Itamaraju/Prado, 8Km da entr. Reserva Brasil Holanda.",1993,"10","22",-17.183333,-39.333333,,,,FALSE,TRUE,FALSE,"","2025-02-19","Fernanda Silva","fernandasilva@gmail.com","Tillandsia geminiflora Brongn.","BROMELIACEAE","https://specieslink.net/search/records/catalognumber/60068/collectionCode/CEPEC","CEPEC_60068","W. W. THOMAS"
831,"DANEU",211,"APOCYNACEAE_DANEU_211","2009_DANEU_211",,,,,,,,,,,,,,,,,,,,,,26482,,4860,41796,"Tabernaemontana salzmannii A.DC.",,,"Flora e Funga;Angiospermas;Apocynaceae Juss.;Tabernaemontana L.;Tabernaemontana salzmannii A.DC.","APOCYNACEAE","salzmannii",,"ESPECIE","A.DC.","NOME_ACEITO","NOME_CORRETO",2023-12-13 15:52:03.863,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB26482","Tabernaemontana salzmannii","TABERNAEMONTANA SALZMANNII","NOME_ACEITO","Tabernaemontana salzmannii","jabot=RB:RB00748219","jabot",,,,,"A.DC.","Tabernaemontana salzmannii","Tabernaemontana salzmannii A.DC.","APOCYNACEAE","Tabernaemontana","salzmannii",,2017-10-07,"RB","RB","RB00748219",,"N.G. Bordon","16/9/2016",,"211","L. Daneu",,"Brasil","Bahia","Prado","Entrada a esquerda no Km 8 da estrada principal que atravessa o parque.",2009,"11","3",-17.1833333,-39.3333333,"NA, Arvoreta com cerca de 4 metros de altura. Folhas verdes discolores. Flores amareladas",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=00748219","RB_RB00748219","L. DANEU"
240,"DANEU",211,"APOCYNACEAE_DANEU_211","2009_DANEU_211",,,,,,,,,,,,,,,,,,,,,,26482,,4860,41796,"Tabernaemontana salzmannii A.DC.",,,"Flora e Funga;Angiospermas;Apocynaceae Juss.;Tabernaemontana L.;Tabernaemontana salzmannii A.DC.","APOCYNACEAE","salzmannii",,"ESPECIE","A.DC.","NOME_ACEITO","NOME_CORRETO",2023-12-13 15:52:03.863,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB26482","Tabernaemontana salzmannii","TABERNAEMONTANA SALZMANNII","NOME_ACEITO","Tabernaemontana salzmannii","reflora=RB00748219","reflora",,,,,"A.DC.","Tabernaemontana salzmannii","APOCYNACEAE Tabernaemontana salzmannii A.DC.","APOCYNACEAE","Tabernaemontana","salzmannii",,,,"RB","RB00748219",,"N.G. Bordon","16/09/2016","não","211","L. Daneu",,"Brasil","Bahia","Prado","Entrada a esquerda no Km 8 da estrada principal que atravessa o parque. Parque Nacional do Descobrimento",2009,"11","03",-17.1833333333333,-39.3333333333333,"Arvoreta com cerca de 4 metros de altura. Folhas verdes discolores. Flores amareladas, Mussununga",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=RB00748219","RB_RB00748219","L. DANEU"
999,"RENON",811,"FABACEAE_RENON_811","2024_RENON_811",,,,,,,,,,,,,,,,,,,,,,22934,,22930,,"Desmodium barbatum (L.) Benth.",,,"Flora e Funga;Angiospermas;Fabaceae Lindl.;Desmodium Desv.;Desmodium barbatum (L.) Benth.","FABACEAE","barbatum",,"ESPECIE","(L.) Benth.","NOME_ACEITO","NOME_CORRETO",2020-12-29 23:26:46.513,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB22934","Desmodium barbatum","DESMODIUM BARBATUM","NOME_ACEITO","Desmodium barbatum","jabot=UPCB:UPCB0074463","jabot",,,,,"(L.) Benth.","Desmodium barbatum","Desmodium barbatum (L.) Benth.","FABACEAE","Desmodium","barbatum",,2024-11-27,"UPCB","UPCB","UPCB0074463",,"A.P.S. Franco, Koch, I.","17/5/2024",,"811","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva com cerca de 30 cm de altura, flores lilás",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074463","UPCB_UPCB0074463","RENON, P."
1000,"RENON",821,"POLYGALACEAE_RENON_821","2024_RENON_821",,,,,,,,,,,,,,,,,,,,,,126468,,126467,20552,"Caamembeca grandifolia (A.St.-Hil. & Moq.) J.F.B.Pastore",,,"Flora e Funga;Angiospermas;Polygalaceae Hoffmanns. & Link;Caamembeca J.F.B.Pastore;Caamembeca grandifolia (A.St.-Hil. & Moq.) J.F.B.Pastore","POLYGALACEAE","grandifolia",,"ESPECIE","(A.St.-Hil. & Moq.) J.F.B.Pastore","NOME_ACEITO","NOME_CORRETO",2020-08-20 17:40:02.684,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB126468","Caamembeca grandifolia","CAAMEMBECA GRANDIFOLIA","NOME_ACEITO","Caamembeca grandifolia","jabot=UPCB:UPCB0074473","jabot",,,,,"(A.St.-Hil. & Moq.) J.F.B.Pastore","Caamembeca grandifolia","Caamembeca grandifolia (A.St.-Hil. & Moq.) J.F.B.Pastore","POLYGALACEAE","Caamembeca","grandifolia",,2024-11-27,"UPCB","UPCB","UPCB0074473",,"Junior, C.C.B.","17/5/2024",,"821","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva com cerca de 30 cm de altura, flores brancas, raízes com odor mentol",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074473","UPCB_UPCB0074473","RENON, P."
1001,"RENON",823,"VIOLACEAE_RENON_823","2024_RENON_823",,,,,,,,,,,,,,,,,,,,,,139418,,139412,,"Pombalia calceolaria (L.) Paula-Souza",,,"Flora e Funga;Angiospermas;Violaceae Batsch;Pombalia Vand.;Pombalia calceolaria (L.) Paula-Souza","VIOLACEAE","calceolaria",,"ESPECIE","(L.) Paula-Souza","NOME_ACEITO","NOME_CORRETO",2021-10-27 19:37:45.056,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB139418","Pombalia calceolaria","POMBALIA CALCEOLARIA","NOME_ACEITO","Pombalia calceolaria","jabot=UPCB:UPCB0074475","jabot",,,,,"(L.) Paula-Souza","Pombalia calceolaria","Pombalia calceolaria (L.) Paula-Souza","VIOLACEAE","Pombalia","calceolaria",,2024-11-27,"UPCB","UPCB","UPCB0074475",,"Koch, I.","17/5/2024",,"823","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva com cerca de 30 cm de altura",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074475","UPCB_UPCB0074475","RENON, P."
1002,"RENON",827,"ORCHIDACEAE_RENON_827","2024_RENON_827",,,,,,,,,,,,,,,,,,,,,,11962,,11961,,"Paradisanthus bahiensis Rchb.f.",,,"Flora e Funga;Angiospermas;Orchidaceae A.Juss.;Paradisanthus Rchb.f.;Paradisanthus bahiensis Rchb.f.","ORCHIDACEAE","bahiensis",,"ESPECIE","Rchb.f.","NOME_ACEITO","NOME_CORRETO",2021-10-30 10:15:54.479,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB11962","Paradisanthus bahiensis","PARADISANTHUS BAHIENSIS","NOME_ACEITO","Paradisanthus bahiensis","jabot=UPCB:UPCB0074479","jabot",,,,,"Rchb.f.","Paradisanthus bahiensis","Paradisanthus bahiensis Rchb.f.","ORCHIDACEAE","Paradisanthus","bahiensis",,2024-11-27,"UPCB","UPCB","UPCB0074479",,"M. Engels","17/5/2024",,"827","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva com cerca de 50 cm de altura, sépalas e pétalas amareladas com estrias avermelhadas,",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074479","UPCB_UPCB0074479","RENON, P."
1028,"RENON",813,"MELASTOMATACEAE_RENON_813","2024_RENON_813",,,,,,,,,,,,,,,,,,,,,,9858,,9856,,"Pterolepis repanda (DC.) Triana",,,"Flora e Funga;Angiospermas;Melastomataceae A.Juss.;Pterolepis (DC.) Miq.;Pterolepis repanda (DC.) Triana","MELASTOMATACEAE","repanda",,"ESPECIE","(DC.) Triana","NOME_ACEITO","NOME_CORRETO",2024-12-16 04:16:04.42,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB9858","Pterolepis repanda","PTEROLEPIS REPANDA","NOME_ACEITO","Pterolepis repanda","jabot=UPCB:UPCB0074465","jabot",,,,,"(DC.) Triana","Pterolepis repanda","Pterolepis repanda (DC.) Triana","MELASTOMATACEAE","Pterolepis","repanda",,2024-11-28,"UPCB","UPCB","UPCB0074465",,"B. Hornink, Junior, C.C.B., Goldenberg, R.","17/5/2024",,"813","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Subarbusto com cerca de 50 cm de altura",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074465","UPCB_UPCB0074465","RENON, P."
1029,"RENON",818,"POACEAE_RENON_818","2024_RENON_818",,,,,,,,,,,,,,,,,,,,,,13286,,13273,137749,"Ichnanthus riedelii (Trin.) Döll","Fl. Bras. 2(2): 277 1877",1877,"Flora e Funga;Angiospermas;Poaceae Barnhart;Panicoideae Link;Ichnanthus P.Beauv.;Ichnanthus riedelii (Trin.) Döll","POACEAE","riedelii",,"ESPECIE","(Trin.) Döll","NOME_ACEITO","NOME_CORRETO",2020-12-31 12:18:23.013,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB13286","Ichnanthus riedelii","ICHNANTHUS RIEDELII","NOME_ACEITO","Ichnanthus riedelii","jabot=UPCB:UPCB0074470","jabot",,,,,"(Trin.) Döll","Ichnanthus riedelii","Ichnanthus riedelii (Trin.) Döll","POACEAE","Ichnanthus","riedelii",,2024-11-28,"UPCB","UPCB","UPCB0074470",,"R.T. Shirasuna","5/6/2024",,"818","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva com cerca de 25 cm de altura",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074470","UPCB_UPCB0074470","RENON, P."
1030,"RENON",822,"OXALIDACEAE_RENON_822","2024_RENON_822",,,,,,,,,,,,,,,,,,,,,,12483,,12439,,"Oxalis polymorpha Mart. ex Zucc.",,,"Flora e Funga;Angiospermas;Oxalidaceae R.Br.;Oxalis L.;Oxalis polymorpha Mart. ex Zucc.","OXALIDACEAE","polymorpha",,"ESPECIE","Mart. ex Zucc.","NOME_ACEITO","NOME_CORRETO",2023-07-04 14:47:10.94,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB12483","Oxalis polymorpha","OXALIS POLYMORPHA","NOME_ACEITO","Oxalis polymorpha","jabot=UPCB:UPCB0074474","jabot",,,,,"Mart. ex Zucc.","Oxalis polymorpha","Oxalis polymorpha Mart. ex Zucc.","OXALIDACEAE","Oxalis","polymorpha",,2024-11-28,"UPCB","UPCB","UPCB0074474",,"P. Fiaschi","17/5/2024",,"822","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva com cerca de 15 cm de altura",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074474","UPCB_UPCB0074474","RENON, P."
1031,"RENON",834,"BROMELIACEAE_RENON_834","2024_RENON_834",,,,,,,,,,,,,,,,,,,,,,5918,,5914,45926,"Araeococcus parviflorus (Mart. ex Schult. & Schult. f.) Lindm.",,,"Flora e Funga;Angiospermas;Bromeliaceae A.Juss.;Araeococcus Brongn.;Araeococcus parviflorus (Mart. ex Schult. & Schult. f.) Lindm.","BROMELIACEAE","parviflorus",,"ESPECIE","(Mart. ex Schult. & Schult. f.) Lindm.","NOME_ACEITO","NOME_CORRETO",2020-04-24 17:34:54.504,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB5918","Araeococcus parviflorus","ARAEOCOCCUS PARVIFLORUS","NOME_ACEITO","Araeococcus parviflorus","jabot=UPCB:UPCB0074486","jabot",,,,,"(Mart. ex Schult. & Schult. f.) Lindm.","Araeococcus parviflorus","Araeococcus parviflorus (Mart. ex Schult. & Schult. f.) Lindm.","BROMELIACEAE","Araeococcus","parviflorus",,2024-11-28,"UPCB","UPCB","UPCB0074486",,"Forzza, R.C.","17/5/2024",,"834","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva com cerca de 50 cm de altura, folhas internas com base avermelhada, frutos imaturos verdes",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074486","UPCB_UPCB0074486","RENON, P."
1032,"RENON",838,"ARACEAE_RENON_838","2024_RENON_838",,,,,,,,,,,,,,,,,,,,,,4971,,4912,42666,"Anthurium scandens (Aubl.) Engl.","Fl. bras. 3(2): 78 1878",1878,"Flora e Funga;Angiospermas;Araceae Juss.;Anthurium Schott;Anthurium scandens (Aubl.) Engl.","ARACEAE","scandens",,"ESPECIE","(Aubl.) Engl.","NOME_ACEITO","NOME_CORRETO",2021-09-02 16:14:54.818,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4971","Anthurium scandens","ANTHURIUM SCANDENS","NOME_ACEITO","Anthurium scandens","jabot=UPCB:UPCB0074490","jabot",,,,,"(Aubl.) Engl.","Anthurium scandens","Anthurium scandens (Aubl.) Engl.","ARACEAE","Anthurium","scandens",,2024-11-28,"UPCB","UPCB","UPCB0074490",,"M. Engels","17/5/2024",,"838","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Epífita, inflorescência com espata verde, flores esverdeadas",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074490","UPCB_UPCB0074490","RENON, P."
1033,"RENON",839,"COMMELINACEAE_RENON_839","2024_RENON_839",,,,,,,,,,,,,,,,,,,,,,34802,,6924,,"Dichorisandra procera Mart. ex Schult. f.","Syst. Veg. 7: 1187 1830",1830,"Flora e Funga;Angiospermas;Commelinaceae Mirb.;Dichorisandra J.C.Mikan;Dichorisandra procera Mart. ex Schult. f.","COMMELINACEAE","procera",,"ESPECIE","Mart. ex Schult. f.","NOME_ACEITO","NOME_CORRETO",2024-09-21 16:25:59.702,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB34802","Dichorisandra procera","DICHORISANDRA PROCERA","NOME_ACEITO","Dichorisandra procera","jabot=UPCB:UPCB0074491","jabot",,,,,"Mart. ex Schult. f.","Dichorisandra procera","Dichorisandra procera Mart. ex Schult. f.","COMMELINACEAE","Dichorisandra","procera",,2024-11-28,"UPCB","UPCB","UPCB0074491",,"M. Engels","17/5/2024",,"839","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva com cerca de 40 cm, inflorescência com eixo e pendúculo vináceo, brácteas esverdeadas. sépalas esbranquiçadas, pétalas roxas-vináceo, anteras brancas",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074491","UPCB_UPCB0074491","RENON, P."
1034,"RENON",840,"POTAMOGETONACEAE_RENON_840","2024_RENON_840",,,,,,,,,,,,,,,,,,,,,,13774,,13770,,"Potamogeton montevidensis A.Benn.",,,"Flora e Funga;Angiospermas;Potamogetonaceae Bercht. & J.Presl;Potamogeton L.;Potamogeton montevidensis A.Benn.","POTAMOGETONACEAE","montevidensis",,"ESPECIE","A.Benn.","NOME_ACEITO","NOME_CORRETO",2020-12-01 11:22:48.22,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB13774","Potamogeton montevidensis","POTAMOGETON MONTEVIDENSIS","NOME_ACEITO","Potamogeton montevidensis","jabot=UPCB:UPCB0074492","jabot",,,,,"A.Benn.","Potamogeton montevidensis","Potamogeton montevidensis A.Benn.","POTAMOGETONACEAE","Potamogeton","montevidensis",,2024-11-28,"UPCB","UPCB","UPCB0074492",,"Renon, P.","17/5/2024",,"840","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva aquática, inflorescência com flores esverdeadas",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074492","UPCB_UPCB0074492","RENON, P."
1035,"RENON",841,"CACTACEAE_RENON_841","2024_RENON_841",,,,,,,,,,,,,,,,,,,,,,127942,,1681,1685,"Rhipsalis hileiabaiana (N.P.Taylor & Barthlott) N. Korotkova & Barthlott",,,"Flora e Funga;Angiospermas;Cactaceae Juss.;Rhipsalis Gaertn.;Rhipsalis hileiabaiana (N.P.Taylor & Barthlott) N. Korotkova & Barthlott","CACTACEAE","hileiabaiana",,"ESPECIE","(N.P.Taylor & Barthlott) N. Korotkova & Barthlott","NOME_ACEITO","NOME_CORRETO",2025-01-18 08:37:58.64,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB127942","Rhipsalis hileiabaiana","RHIPSALIS HILEIABAIANA","NOME_ACEITO","Rhipsalis hileiabaiana","jabot=UPCB:UPCB0074493","jabot",,,,,"(N.P.Taylor & Barthlott) N. Korotkova & Barthlott","Rhipsalis hileiabaiana","Rhipsalis hileiabaiana (N.P.Taylor & Barthlott) N. Korotkova & Barthlott","CACTACEAE","Rhipsalis","hileiabaiana",,2024-11-28,"UPCB","UPCB","UPCB0074493",,"M. Engels","17/5/2024",,"841","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva epífita, frutos esverdeados-amarelados",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074493","UPCB_UPCB0074493","RENON, P."
1115,"RENON",812,"ACANTHACEAE_RENON_812","2024_RENON_812",,,,,,,,,,,,,,,,,,,,,,122651,,4195,132732,"Ruellia furcata (Nees) Lindau",,,"Flora e Funga;Angiospermas;Acanthaceae Juss.;Ruellia L.;Ruellia furcata (Nees) Lindau","ACANTHACEAE","furcata",,"ESPECIE","(Nees) Lindau","NOME_ACEITO","NOME_CORRETO",2024-06-07 12:47:26.559,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB122651","Ruellia furcata","RUELLIA FURCATA","NOME_ACEITO","Ruellia furcata","jabot=UPCB:UPCB0074464","jabot",,,,,"(Nees) Lindau","Ruellia furcata","Ruellia furcata (Nees) Lindau","ACANTHACEAE","Ruellia","furcata",,2025-01-28,"UPCB","UPCB","UPCB0074464","cf.","U.G. Fernandes","17/5/2024",,"812","Renon, P.",,"Brasil","Bahia","Prado","Estrada Alegria Nova. Parque Nacional do Descobrimento",2024,"5","17",-17.0402777,-39.2938889,"NA, Erva cerca de 39 cm de altura, flores brancas.",,"SPECIES",FALSE,FALSE,FALSE,,,,,,,"http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=UPCB&codtestemunho=0074464","UPCB_UPCB0074464","RENON, P."
